download_date,published_date_gmt,title,url,category,raw_text
2023-08-24,2023-08-24 06:24:00,日本核廢水排入海了！台灣仍會進口水產品 「13種海鮮」加強監測,https://www.ettoday.net/news/20230824/2567814.htm?from=rss,Health,"▲日本政府今正式開始排放核廢水。（圖／路透）

記者趙于婷／台北報導

日本政府在今日正式排放核廢水，由於可能有污染水產品的疑慮，目前陸港澳已宣布暫停進口日本水產品。食藥署今表示，目前邊境管制措施維持不變，專家也建議加強監測這13種水產品，包括「日本海藻、牡蠣、白甘、青甘、海參、章魚、沙丁魚、秋刀魚、鯖魚、鮭魚、蟹類、北寄貝及海鰻」等。

針對排放核廢水後，日本水產品的食安疑慮，食藥署副署長林金富受訪時指出，日本水產品輸入是由食藥署主政，去年已經檢驗鯖魚、秋刀魚、牡蠣、扇貝、海鰻等25件，剩下的會在日本排放後進行檢測，但如果是遠洋漁船到海域捕撈漁獲，是由漁業署主政。

[廣告]請繼續往下閱讀...

▲原能會監測日本福島核廢水入海輻射。（圖／食藥署提供）

有關日本水產品監測方式，林金富說，之前已訂定4年期計畫，去年檢驗方法確定時，已經到最後一季，所以只有檢驗25件，今年預計要檢驗100件，明年也編列預算檢驗100件，如果檢測結果有異常，就會再把件數往上調，結果都會跟專家討論後，再做作法的變動。

另外，中國大陸今天也宣布暫停進口日本水產品，外界也關心台灣是否會跟進？林金富則直言，目前邊境管制措施維持不變，還是要用科學數字來討論，現在並沒有看到有食品風險的變化，會持續監測，有變動或新的結果，都會即時對外公開。

▲食藥署將持續監測日本水產品。"
2023-08-24,2023-08-24 05:16:00,食腦蟲追蹤期滿！新北衛生局複驗 親水設施業者最快明天復業,https://www.ettoday.net/news/20230824/2567730.htm?from=rss,Health,"▲新北市某室內親水設施明日複檢合格後，即可恢復營業。（圖／衛生局提供）

記者趙于婷／新北報導

北部一名30多歲女性感染俗稱「食腦變形蟲」的福氏內格里阿米巴腦膜腦炎死亡，發病前曾前往新北市某室內親水設施，業者在事發後停業至今，新北衛生局也前往稽查。新北市衛生局表示，明天上午還會前往現場做環境複驗，如果複驗合格，當天就可以恢復營業。

感染死亡事件發生後，新北衛生局在8月9日及8月10日會同中央及專家前往室內親水設施場域進行環境採檢，疾管署22日公佈水質檢結果，該場域和親水設施相關的水體檢驗結果皆為陰性，只有1件地下室積水的檢驗結果為陽性，經初查該陽性水體應來自自然環境，而非親水設施用水。

[廣告]請繼續往下閱讀...

該業者在8月9日暫停營業至今，進行全消毒，新北市衛生局指出，稽查後，業者也依專家現場檢視設施整體狀況建議，進行環境動線改善，明日上午前往複驗合格後，即可恢復營業。

而有關其他顧客追蹤情況，疾管署副署長曾淑慧今表示，總計追蹤員工與顧客642人，最晚監測至昨（23）日，其中有621人聯繫上，都無腦炎疑似症狀，另21人沒有聯絡上，已經發送簡訊進行通知，但目前也無接獲回報有腦膜炎疑似症狀。"
2023-08-24,2023-08-24 05:00:00,國人平均「初婚年齡」再升高！ 超過3成35歲後才生第一胎,https://www.ettoday.net/news/20230824/2567718.htm?from=rss,Health,"▲國人平均初婚年齡再度升高，且有超過3成女性35歲後才生第一胎。（圖／達志影像／示意圖）

記者趙于婷／台北報導

依內政部111年人口統計資料顯示，國人平均初婚年齡再度升高，男性為32.6歲，女性為30.7歲。而女性生育第1胎的平均年齡為31.43歲，35歲以上者占32.44%，顯示國人生育年齡普遍延後。由於生育力會隨著年齡增長降低，國健署表示，若夫妻正常性生活持續一年以上沒有好消息，建議就要就醫檢查，目前也有提供試管嬰兒補助計畫。

依據資料顯示，國人平均初婚年齡再度升高，男性為32.6歲，女性為30.7歲，相較110年(男性32.3歲、女性30.4歲)增加0.3歲。由於生育力會隨著年齡增長而降低，考量生育風險及胎兒健康、夫妻養育子女年齡等因素，大多會建議儘早在25歲至35歲之間完成。

[廣告]請繼續往下閱讀...

談到生育問題，近年不孕症比例也逐漸增加。國健署婦幼健康組簡任技正陳麗娟指出，如果年輕夫妻沒有採取任何避孕措施且有規律性生活，經過1年以上仍未懷孕者，建議一起做生育檢查，透過專業生殖醫學的評估與診斷，及早發現問題，才能及早接受治療，把握黃金年齡的生育期。

而在試管嬰兒需求方面，陳麗娟說，補助需經主管機關許可機構，並非所有的婦產科醫院或診所都可以進行人工生殖手術，需要和國健署簽約的人工生殖機構進行試管嬰兒療程才可以申請政府補助。

若不孕夫妻有進行試管嬰兒療程需求，建議可到特約人工生殖機構進行治療，經評估符合補助方案的條件，可直接由機構代為申請費用補助，通過審查後會直接撥付至指定帳戶中。

另外，依據109年人工生殖施行結果分析報告的資料顯示，植入單一胚胎的成功率為34.8%，植入2個或3個胚胎的成功率為35.1%，兩者之成功率並無明顯差異。國際研究也顯示，胚胎植入數越多，孕產婦發生併發症的風險，產下早產兒、低體重兒的機率也會隨之提高，因此目前國際趨勢皆鼓勵在療程中降低胚胎植入數。"
2023-08-24,2023-08-24 04:28:00,船員「發燒、急性腹痛」困阿拉斯加海上！北醫「千里視訊」救命,https://www.ettoday.net/news/20230824/2567667.htm?from=rss,Health,"▲北醫附醫完成首例遠洋船隊遠距照護。（圖／北醫附醫提供，下同）

記者趙于婷／台北報導

今年8月一艘遠在阿拉斯加海域作業的遠洋漁船，還有5天航程才返回基隆港，航程中突然有船員疑似因攝護腺肥大感染導致發燒、急性腹痛，需要緊急醫療處置。對此，台北醫學大學附設醫院遠距醫療中心立即啟動「遠洋船隊遠距照護模式」，提供及時診療救治，順利排除危機，而這也是國內首度將遠距醫療的服務範圍擴展到大海。

北醫附醫施俊明院長表示，遠距醫療無遠弗屆的特性，可讓原本的醫療照護創新並更有可近性，新冠肺炎疫情期間，許多民眾實際體驗遠距醫療的便利，北醫附醫今年3月起和國內散裝航運龍頭「慧洋海運集團」、「漢耀股份有限公司」共同建置「遠洋船隊遠距照護模式」。

[廣告]請繼續往下閱讀...

施俊明說，遠洋船隊遠距照護模式將過去衛星電話看診提升為視訊診療模式，醫師不再只是透過語音瞭解病患主訴，而是透過視訊看到實體症狀和病徵，更正確執行醫療評估與用藥建議，8月迄今已完成3例遠洋視訊診療。

▲北醫附醫8月迄今已完成3例遠洋視訊診療。

副院長張詩鑫也提到，以往遠距醫療照護模式多運用於偏鄉等陸上地區，搭配直升機、救護車等方式將病人送醫，相較之下，海上醫療狀況難與陸地比擬，遠洋漁船若離岸過遠，只能選擇緊急靠岸執行醫療業務，對於船員健康是一大挑戰，而遠洋船隊遠距照護模式可第一時間協助船隊擬定最合適的醫療計畫。

遠距醫療中心劉文琪主任進一步分享，8月收到第1例的遠距診療需求，該船隻位於阿拉斯加海域，船長通報船員發燒超過38.4度，有頻尿、全身虛弱、血壓高及心率過速等症狀，獲報後立即由急診科醫師協助應變，研判船員可能有攝護腺肥大及感染等問題，經醫師指示服用抗生素及退燒藥1天後，身體狀況獲得改善並於5日後平安返回基隆港口。

劉文琪表示，目前貨輪上的穿戴式量測設備屬於基本配備，北醫附醫也積極規劃添設相關設備，希望可讓船員看診時有更多的量測數據，協助醫療人員作出更精確的診斷，而船隊與遠距醫療中心保持24小時暢通的聯繫與護理照護，讓遠洋船員零距離、零時差獲得醫療服務。"
2023-08-24,2023-08-24 04:00:00,衛福部再砸100億布建長照 拚4年加碼6500床,https://www.ettoday.net/news/20230824/2567557.htm?from=rss,Health,"▲衛福部擴大獎助計畫，再砸百億布建長照床位。（示意圖／ETtoday資料照）

記者張乃文／台北報導

衛福部今（24）針對布建長照住宿式機構發出最新公告，為推動長照服務資源不足區，鼓勵私部門設立住宿機構，盼4年內完成布建6500床而擴大獎助計畫。長照司說明，獎助金額部分，一般住宿式長照機構每床最高獎助210萬元、失智床位之住宿式長照機構新建案每床最高獎助220萬元，換言之，最高可達4.4億元，而總預算上限推估至少100億。

長照司副司長吳希文表示，衛福部為推動「獎助布建住宿式長照機構資源計畫」，盼公私協力，目標116年前完成布建6500床，同時鼓勵私部門提出申請，對象擴大納入公立機關(構)可結合公益性法人、醫療法人或住都中心共同合作，及私部門的法人及設有長照相關科系之私立高中職以上學校。

[廣告]請繼續往下閱讀...

吳希文提到，總計獎助區域為74個鄉鎮市區，針對公部門及公私協力獎助金額，一般住宿式長照機構每床最高獎助210萬元；修繕案最高120萬元。專設失智床位之住宿式長照機構新建案則是每床最高獎助220萬元；修繕案最高130萬元。而計畫受獎助單位完成機構設立後，配合地方政府保留總床數至少10%收容公費安置個案。

吳希文說，私部門部份，一般住宿式長照機構每床最高獎助150萬元；修繕最高90萬元，專設失智床位之住宿式長照機構新建案則每床最高獎助160萬元；修繕案最高100萬元。她表示，估算一家機構申請床位上限為200床，換言之，最高獎助金額公部門可達4.4億、私部門為3.2億。

吳希文指出，盼116年完成6500床的布建，現有床位超過11萬床。而計畫申請今年規畫2階段，9月和11月底前都可以提出，計畫採競爭型擇優獎助方式，若需求未滿，會再持續公告徵求達到目標。另外，預算部分預估達到100億規模。"
2023-08-24,2023-08-24 04:00:00,「關渡醫院、台大金山分院」締結姊妹院！將共推社區照護,https://www.ettoday.net/news/20230824/2567654.htm?from=rss,Health,"▲關渡醫院和台大金山分院簽約締結姊妹院。（圖／北榮提供）

記者趙于婷／台北報導

台北市立關渡醫院和台灣大學金山分院今正式簽署合作成為姊妹院，將共同推動健康長壽和社區照護。關渡醫院是北市重要的社區醫療服務據點，長期致力整合照護、急性後期照護等，台大醫院金山分院提供北海岸地區居民、遊客急症及重症醫療照護的需求，未來兩院將共享資源，規劃推動更多的合作項目。

關渡醫院建院已23年，是台北市政府委託台北榮總經營，除了整合照護、急性後期照護、社區化的疾病防治、健康促進、高品質醫療照護、全方位的長照服務等深化分級醫療的作為，積極推動智慧健康的發展，更首度以醫療院所之姿獲得「數位轉型鼎革獎」的首獎。

[廣告]請繼續往下閱讀...

今締結姊妹醫院簽署儀式在北榮第一行政會議室舉行，由北榮陳威明院長及台大吳明賢院長共同主持，簽署儀式中關渡醫院陳亮恭院長分享近年關渡醫院建立健康長壽與智慧社區醫院的成果。金山分院張志豪院長也分享醫院在長照暨居家醫療發展近況。

張志豪說，金山醫院提供北海岸地區居民、遊客急症及重症醫療照護的需求，提供台電核一廠、核二廠所在地區民眾與核電廠員工健康管理，於2010年10月改制為台大醫院金山分院。

他也特別提到，由於北海岸地區人口老化情形嚴重，金山分院結合台大醫院資源，透過垂直整合進行教學及醫學研究，提供整合健康照護及社區醫療、老人醫學和居家安寧照護，未來更將斥資12億興建長照大樓，為北海岸的失能長者提供完整的住宿型長照服務。

陳威明強調，此次合作將凝聚雙方的特色優勢，展開全方位的合作，致力於提升社區醫療品質、改善社區民眾生活品質，促進全社區的健康長壽，從而引領台灣重塑社區健康並且積極回應人口高齡化的整體挑戰。"
2023-08-24,2023-08-24 00:00:00,转基因食品会致癌？官方回应：是谣言,https://news.99.com.cn/yinshi/20230824/788661.htm,Health,
2023-08-24,2023-08-24 13:23:05,PlayStation 第一款遙控遊玩專用裝置「PlayStation Portal」將於今年下半年上市,https://gnn.gamer.com.tw/detail.php?sn=254995,Entertainment,
2023-08-24,2023-08-24 12:00:08,马尔代夫外交部长；马尔代夫及其人民的未来取决于COP28的成功,https://www.wam.ae/zh-CN/details/1395303189282,World,
2023-08-24,2023-08-24 11:35:27,《Shotgun King: The Final Checkmate》PS4 / PS5 / Switch 中文版問世,https://gnn.gamer.com.tw/detail.php?sn=254994,Entertainment,
2023-08-24,2023-08-24 11:23:18,阿联酋中央银行发布最新统计数据：银行业存款显著增长,https://www.wam.ae/zh-CN/details/1395303189262,Business,
2023-08-24,2023-08-24 11:21:00,15歲孩被急救「一邊要紙筆」！ 醫CPR一半看4字：真的不捨,https://www.ettoday.net/news/20230824/2564948.htm?from=rss,Health,"▲有患者一邊CPR一邊寫下遺書。（示意圖／取自免費圖庫Pixabay）

記者張乃文／綜合報導

有些忌諱是寧可信其有，不可信其無，農曆七月俗稱「鬼門開」，其禁忌雖隨著時代演進，有了改變，但仍有不少「不要鐵齒」的潛規則。而以科學為基礎的醫院，也有不少忌諱，生老病死各種人生百態，也想見有許多故事發生。醫師分享，先前有一位小朋友，人正在被急救的當下，卻向醫護們要來紙筆，努力寫下對父母的感謝和道別，讓醫師直呼，真的非常令人不捨。

醫院有5大忌諱：

1.不見4、加護病房不貼白紙。

2.病人快走時，盡量不站床尾。

3.患者過世翻床墊。

4.不說好無聊、今天可準時下班等。

5.鳳梨、芒果、每日C盡量少吃。

[廣告]請繼續往下閱讀...

另外，亞東重症加護醫師許富舜也在《健康2.0》分享，加護病房會遇到很多事情，之前有一名15歲的年輕小朋友，因為紅斑性免疫性疾病，心肺都衰竭，後來出現需要急救的情況；醫師一邊CPR的同時，更一邊看到孩子的眼淚從眼角漸漸滑出。

▲醫師提到，急救近2小時，患者和媽媽道別後才離開。（圖／翻攝自《健康2.0》）

許富舜當下觀察了一下小朋友，只見他手一直比出「寫」的手勢，猜到他應該是有什麼事情想說，便請旁人拿了紙筆放在他手中，只見孩子一邊接受急救，手也一邊寫出字，慢慢將「謝謝」兩個字寫出來，「第二個謝字甚至寫不清楚。」

於是，許富舜中間一度想停下，讓小朋友能完整表達，只是一停下來，心跳也漸漸跟著停住，而小朋友的手仍緊握著筆，醫師只能繼續CPR急救，最後看到了孩子慢慢地寫下了「再見」兩個字。醫師說，最終急救了2個小時，孩子和媽媽說了再見才離開。

這個故事也讓許富舜直呼，「真的很感人、非常不捨」。醫師形容，他看著孩子眼睛從一開始還可以轉動，到後來連這樣的力氣都沒有，最後帶著爸媽的愛離開。"
2023-08-24,2023-08-24 11:14:45,街機風格 2D 平台動作遊戲《重力迴路》Switch 中文版今日上市,https://gnn.gamer.com.tw/detail.php?sn=254993,Entertainment,
2023-08-24,2023-08-24 11:13:21,Epic Games Store 將推 Epic 首發計畫 透過獨佔讓開發者前六個月可拿 100% 收益分配,https://gnn.gamer.com.tw/detail.php?sn=254992,Entertainment,
2023-08-24,2023-08-24 10:48:00,為旅程做好準備！摩托車競速賽車遊戲《極速騎行 5》現已上路,https://gnn.gamer.com.tw/detail.php?sn=254990,Entertainment,
2023-08-24,2023-08-24 10:44:19,「SEGA 情報局 EP.4」將於 8 月 25 日播出 帶來《女神異聞錄》系列介紹特輯,https://gnn.gamer.com.tw/detail.php?sn=254989,Entertainment,
2023-08-24,2023-08-24 10:26:41,《傭兵小鎮》釋出英雄「布洛迪」介紹,https://gnn.gamer.com.tw/detail.php?sn=254986,Entertainment,
2023-08-24,2023-08-24 09:31:12,Chandrayaan-3成功登月，印度成为第四个实现月球探测的国家,https://www.wam.ae/zh-CN/details/1395303189228,Top,
2023-08-24,2023-08-24 09:00:26,泫雅作客SOMI節目 爽快回應與舊愛DAWN的「可能性」,http://www.bastillepost.com/hongkong/article/13268511-%e6%b3%ab%e9%9b%85%e4%bd%9c%e5%ae%a2somi%e7%af%80%e7%9b%ae-%e7%88%bd%e5%bf%ab%e5%9b%9e%e6%87%89%e8%88%87%e8%88%8a%e6%84%9bdawn%e7%9a%84%e3%80%8c%e5%8f%af%e8%83%bd%e6%80%a7%e3%80%8d,Top,Javascript must be enabled for the correct page display
2023-08-24,2023-08-24 09:00:24,30萬標下20公斤「魚王」買家即場「咁做」贏得民眾掌聲,http://www.bastillepost.com/hongkong/article/13258852-30%e8%90%ac%e6%a8%99%e4%b8%8b20%e5%85%ac%e6%96%a4%e3%80%8c%e9%ad%9a%e7%8e%8b%e3%80%8d%e8%b2%b7%e5%ae%b6%e5%8d%b3%e5%a0%b4%e3%80%8c%e5%92%81%e5%81%9a%e3%80%8d%e8%b4%8f%e5%be%97%e6%b0%91%e7%9c%be,Top,Javascript must be enabled for the correct page display
2023-08-24,2023-08-24 09:00:01,HOY TV身心靈式旅遊節目《四遊記》 黃德斌王丹妮走過1200公里尋找解壓奧秘,http://www.bastillepost.com/hongkong/article/13269044-hoy-tv%e8%ba%ab%e5%bf%83%e9%9d%88%e5%bc%8f%e6%97%85%e9%81%8a%e7%af%80%e7%9b%ae%e3%80%8a%e5%9b%9b%e9%81%8a%e8%a8%98%e3%80%8b-%e9%bb%83%e5%be%b7%e6%96%8c%e7%8e%8b%e4%b8%b9%e5%a6%ae%e8%b5%b0%e9%81%8e1200,Top,Javascript must be enabled for the correct page display
2023-08-24,2023-08-24 08:59:49,高雄市百貨公司上半年整體營收近400億元 成長40％,https://ec.ltn.com.tw/article/breakingnews/4406462,Business,
2023-08-24,2023-08-24 08:59:15,美團第2季經調整盈利按年大升2.72倍,http://www.bastillepost.com/hongkong/article/13269259-%e7%be%8e%e5%9c%98%e7%ac%ac2%e5%ad%a3%e7%b6%93%e8%aa%bf%e6%95%b4%e7%9b%88%e5%88%a9%e6%8c%89%e5%b9%b4%e5%a4%a7%e5%8d%872-72%e5%80%8d,Top,Javascript must be enabled for the correct page display
2023-08-24,2023-08-24 08:56:02,輕休旅YARiS CROSS來勢洶洶 預售價67.5萬元起,https://ec.ltn.com.tw/article/breakingnews/4406459,Business,
2023-08-24,2023-08-24 08:54:15,174所大学的传媒学生齐聚阿布扎比，参与第二届全球媒体大会,https://www.wam.ae/zh-CN/details/1395303189207,Top,
2023-08-24,2023-08-24 08:54:15,阿布扎比警察总局与战略合作伙伴联手，确保2023-2024学年学生的交通安全,https://www.wam.ae/zh-CN/details/1395303189225,Top,
2023-08-24,2023-08-24 08:54:14,美国男篮国家队结束阿布扎比行程，体验阿联酋文化,https://www.wam.ae/zh-CN/details/1395303189219,Sports,
2023-08-24,2023-08-24 08:48:33,中鴻：鋼價支撐力道不弱 9月盤價跟進調漲,https://ec.ltn.com.tw/article/breakingnews/4406448,Business,
2023-08-24,2023-08-24 08:44:38,本網超市直擊「挪威」產三文魚成新賣點 有市民無懼輻射買少量壽司「過口癮」,http://www.bastillepost.com/hongkong/article/13268370-%e6%9c%ac%e7%b6%b2%e8%b6%85%e5%b8%82%e7%9b%b4%e6%93%8a%e3%80%8c%e6%8c%aa%e5%a8%81%e3%80%8d%e7%94%a2%e4%b8%89%e6%96%87%e9%ad%9a%e6%88%90%e6%96%b0%e8%b3%a3%e9%bb%9e-%e6%9c%89%e5%b8%82%e6%b0%91%e7%84%a1,Top,Javascript must be enabled for the correct page display
2023-08-24,2023-08-24 08:44:01,三成車輛未設定自動繳費方式 運輸署籲盡快完成手續,http://www.bastillepost.com/hongkong/article/13269282-%e4%b8%89%e6%88%90%e8%bb%8a%e8%bc%9b%e6%9c%aa%e8%a8%ad%e5%ae%9a%e8%87%aa%e5%8b%95%e7%b9%b3%e8%b2%bb%e6%96%b9%e5%bc%8f%e3%80%80%e9%81%8b%e8%bc%b8%e7%bd%b2%e7%b1%b2%e7%9b%a1%e5%bf%ab%e5%ae%8c%e6%88%90,Top,Javascript must be enabled for the correct page display
2023-08-24,2023-08-24 08:40:34,全日收市︱重新起飛 恒指漲366點報18212點 績優股主題煞食,http://www.bastillepost.com/hongkong/article/13269151-%e5%85%a8%e6%97%a5%e6%94%b6%e5%b8%82%ef%b8%b1%e9%87%8d%e6%96%b0%e8%b5%b7%e9%a3%9b-%e6%81%92%e6%8c%87%e6%bc%b2366%e9%bb%9e%e5%a0%b118212%e9%bb%9e-%e7%b8%be%e5%84%aa%e8%82%a1%e4%b8%bb%e9%a1%8c%e7%85%9e,Top,Javascript must be enabled for the correct page display
2023-08-24,2023-08-24 08:40:14,習近平：金磚擴員將為金磚合作機制注入新活力,http://www.bastillepost.com/hongkong/article/13269227-%e7%bf%92%e8%bf%91%e5%b9%b3%ef%bc%9a%e9%87%91%e7%a3%9a%e6%93%b4%e5%93%a1%e5%b0%87%e7%82%ba%e9%87%91%e7%a3%9a%e5%90%88%e4%bd%9c%e6%a9%9f%e5%88%b6%e6%b3%a8%e5%85%a5%e6%96%b0%e6%b4%bb%e5%8a%9b,Top,Javascript must be enabled for the correct page display
2023-08-24,2023-08-24 08:39:49,金磚國家2024年吸納6名新成員 包括沙特伊朗阿根廷,http://www.bastillepost.com/hongkong/article/13269031-%e9%87%91%e7%a3%9a%e5%9c%8b%e5%ae%b62024%e5%b9%b4%e5%90%b8%e7%b4%8d6%e5%90%8d%e6%96%b0%e6%88%90%e5%93%a1-%e5%8c%85%e6%8b%ac%e6%b2%99%e7%89%b9%e4%bc%8a%e6%9c%97%e9%98%bf%e6%a0%b9%e5%bb%b7,Top,Javascript must be enabled for the correct page display
2023-08-24,2023-08-24 08:36:22,東區海底隧道星期日早上5時實施「易通行」,http://www.bastillepost.com/hongkong/article/13268712-%e6%9d%b1%e5%8d%80%e6%b5%b7%e5%ba%95%e9%9a%a7%e9%81%93%e6%98%9f%e6%9c%9f%e6%97%a5%e6%97%a9%e4%b8%8a5%e6%99%82%e5%af%a6%e6%96%bd%e3%80%8c%e6%98%93%e9%80%9a%e8%a1%8c%e3%80%8d,Top,Javascript must be enabled for the correct page display
2023-08-24,2023-08-24 08:33:45,連兩屆奧運唯一指定床墊，來自一家釣魚線工廠－福澤喬日本深度觀察｜商周,https://www.businessweekly.com.tw/management/blog/3013127?utm_source=RSS_Web&utm_medium=web&utm_content=bw&utm_campaign=content,Business,"根據日本厚生勞動省調查，日本成年男女有將近30%～40%的民眾，有慢性失眠或睡眠障礙的症狀。躺在床上卻遲遲無法入眠，產生的心理壓力經常會影響到第二天的工作表現。尤其，這對於每4年參賽1次的奧運選手，更是攸關人生的大事。也難怪日本前花式滑冰選手淺田真央，在2009年出國比賽的時候，在手臂寫上「記得帶床墊」。

不過被淺田真央當成寶貝的床墊，它的誕生故事，卻比奧運選手更具有傳奇性。

原本是家虧損不斷的釣魚線工廠

這家airweave（愛維福）床墊公司，前身是一家專門製作尼龍釣魚線的工廠。在2000年後，因為面臨中國、東南亞的削價競爭，訂單越來越少，公司規模年年縮小。有天，工廠老闆跟他的姪子說：「我把工廠託付給你，拜託你不要讓它倒閉。」這段話，改變了這位原本想要在外頭闖蕩事業的年輕人一生。

廣告

他是高岡本州，原本想要離開名古屋的老家，到外地打拚，伯父卻把一手打造起來的釣魚線工廠丟給他。高岡只好向銀行借款，把伯父的工廠買下來。當時日本的釣魚線市場已經萎縮，如何運用現有技術，創造新的獲利來源，成為高岡面臨的第一個課題。

「我認為一家好的公司，應該是活用公司的技術，為社會做好事，也要為員工創造利潤。」一開始高岡把樹酯抽絲做成緩衝材料，「我們生產過防波材料、緩沖材料，還發產出椅子座面、高速公路路肩的緩沖墊，卻幾乎沒有接到訂單。即使零散賣出去，也被當成普通材料被殺價，導致虧損連連。」

後來高岡想到，他在唸書時曾出過車禍，雖然康復出院，但睡覺的時候一直都有肩頸僵硬的毛病。他心想：「既然可以做成椅墊，應該也可以做成床墊。」於是高岡開發一款用聚乙烯樹脂做成的薄床墊，居然改善了他睡覺時肩頸僵硬的毛病。

床墊的體驗行銷找誰最有用？奧運選手

起初，高岡只想把這款床墊材料賣給知名寢具品牌，成為品牌的材料供應商，沒想到被他發現一個業界不能說的秘密：「因為消費者十幾年都不會換床墊，對於寢具品牌來說，不需要改良床墊，同樣能維持好的銷售表現。」

廣告

被寢具業者的消極態度打臉後，高岡很不服氣的認為，業界這種思維必須要徹底改變。於是他在2007年創立自營品牌airweave ，實現他對改革寢具的期待。

理想總是豐滿，現實卻是骨感的。對自己的商品再怎麼有信心，消費者不認識，就不願意花錢購買。再加上從物流到賣場，高岡的airweave一直處於劣勢，有時1週只能賣出1片床墊。

眼見經營狀況每況愈下，高岡決定用「體驗行銷」的方式推廣商品。他鎖定最需要優質睡眠的奧運選手，提供床墊給奧運游泳選手、「富士山飛魚」古橋廣之進試用，馬上獲得好評，連另一位後來獲得奧運金牌的北島康介，也是airweave的愛用者。

不瞭解產品有多好的人，不能當代言人

不過，即便受到奧運選手的支持，業績卻沒有因此高歌猛進。公司仍面臨經營困境，高岡本州只好再向銀行貸款。就在四面楚歌的時候，日本溜冰選手淺田真央，被記者拍到手臂上寫著「記得帶床墊」，照片一出使得airweave意外爆紅，訂單數暴增。

這也加深高岡社長找淺田真央當airweave商品代言人的決心。就在雙方合作漸入佳境的時候，淺田真央宣布從退役。

於是有記者詢問高岡社長：「淺田真央宣布退役，airweave跟她的合作關係會因此終止嗎？」高岡社長回答：「即使淺田真央從選手身份退役，她還是淺田真央，airweave跟她的合作，是因為彼此都瞭解對方，所以我們會持續合作下去。」

高岡社長對公司的經營方針，就像他找代言人的條件一樣，「沒有體驗過airweave的床墊，無法跟airweave產生共鳴，就不可能成為好的代言人。」

研究西方人睡眠習慣，改良床墊成奧運指定款

雖然他對產品品質有著無比自信，這一點卻讓他跌倒過。

他在2015年進軍台灣、美國市場。台灣市場因為地理、人文環境與日本相近，所以成績尚可；但美國市場卻讓他吃進苦頭。西方人的睡眠習慣，以及對床墊的要求，與東方人差距甚遠。加上美國本來是個多民族國家，想要完全符合市場需求很難。

最後airweave在美國虧損20億日圓。一般的老闆如果虧損到這種程度，大概會知難而退。可高岡社長卻越挫越勇。他從美國失敗的經驗中，找到將床墊分割成3份的組合方式。

西方人的睡眠需求與東方人相差甚遠，於是高岡開發出一款3部分組成的床墊，在2021年東京奧運期間大受選手好評。 (來源：airweave 提供)

他指出：「床墊支撐人體大概可以分成頭部、軀體以及下肢，只要讓這3個部位充分得到支撐，就是個好床墊。」在2021年東京奧運時間，這款三分割床墊廣受選手們好評，也為airweave成為2024年巴黎奧運指定寢具品牌埋下契機。airweave在2022年春天收到巴黎奧委會的通知，2024年它們將會是巴黎奧運唯一指定的寢具品牌。

責任編輯：陳瑋鴻

核稿編輯：倪旻勤"
